pl_id, normal, name, source, gn_id, pleiades_centroid_x, pleiades_centroid_y
491592,erigon,Erigon fl.,pleiades,,21.75,41.25
491593,euboia,Euboia,pleiades,,22.25,40.75
491593,dausara,Dausara,pleiades,,22.25,40.75
491594,europos,Europos,pleiades,,22.25,40.75
491595,europos,Europos,pleiades,,22.75,40.75
491597,gallicum,Gallicum,pleiades,,22.75,40.75
491598,genderros,Genderros,pleiades,,22.25,40.75
491599,geneatae,*Geneatae,pleiades,,21.75,41.25
491600,gephyra,Gephyra,pleiades,,22.75,40.75
491601,gigonis,Gigonis Pr.,pleiades,,23.25,40.25
491602,gigonos,Gigonos,pleiades,,23.25,40.25
491603,gjuzemelci,Gjuzemelci,pleiades,,21.75,41.75
491604,glisic,GliÅ¡iÄ,pleiades,,22.25,41.25
491605,gortynia,Gortynia,pleiades,,22.75,41.25
491606,gradec,Gradec,pleiades,,22.25,41.75
491607,gradiste,GradiÅ¡te,pleiades,,21.75,41.25
491608,grljane,Grljane,pleiades,,22.75,41.75
491609,grnciste,GrnÄiÅ¡te,pleiades,,21.75,41.75
491610,gujinovci,Gujinovci,pleiades,,22.25,41.75
491611,gurbita,Gurbita,pleiades,,21.75,41.75
491613,hadzihamzali,HadÅ¾i Hamzali,pleiades,,22.25,41.75
491614,haliakmon,Haliakmon fl.,pleiades,,21.75,40.25
491615,heracleustibus,â€˜Heracleustibusâ€™,pleiades,,23.25,40.75
491616,herakleiasintike,Herakleia Sintike,pleiades,,23.25,41.25
491617,herakleion,Herakleion,pleiades,,22.75,40.25
491619,ichnai,Ichnai,pleiades,,22.75,40.75
491621,ilovica,Ilovica,pleiades,,22.75,41.25
491623,janovo,Janovo,pleiades,,23.25,41.25
491625,kaisareia,Kaisareia,pleiades,,21.75,40.25
491626,kalimanci,Kalimanci,pleiades,,23.25,41.25
491627,kalindoia,Kalindoia,pleiades,,23.25,40.75
491628,kalokhori,Kalokhori,pleiades,,22.75,40.75
491629,kapatsi,Kapatsi,pleiades,,23.25,40.75
491631,katerini,Katerini,pleiades,,22.75,40.25
491632,katunci,Katunci,pleiades,,23.25,41.25
491633,kavadarci,Kavadarci,pleiades,,22.25,41.25
491634,kazandol,Kazandol,pleiades,,22.75,41.25
491635,kerkinitis,Kerkinitis L.,pleiades,,23.25,41.25
491636,kissos,Kissos M.,pleiades,,23.25,40.75
491637,kithas,Kithas,pleiades,,23.25,40.25
491639,klitai,Klitai,pleiades,,22.75,40.75
491640,kneze,KneÅ¾e,pleiades,,21.75,41.75
491641,kosturino,Kosturino,pleiades,,22.75,41.25
491642,kozani,Kozani,pleiades,,21.75,40.25
491643,krestonia,Krestonia,pleiades,,22.75,40.75
491644,krividol,Krivi Dol,pleiades,,22.25,41.75
491645,krousis,Krousis,pleiades,,22.75,40.25
491646,krupiste,KrupiÅ¡te,pleiades,,22.25,41.75
491647,kyrros,Kyrros,pleiades,,22.25,40.75
491649,laki,Laki,pleiades,,22.75,41.75
491650,leibethra,Leibethra,pleiades,,22.75,40.25
491651,lete,Lete,pleiades,,22.75,40.75
491652,lezovo,Lezovo,pleiades,,22.25,41.75
491653,loudias,Loudias fl.,pleiades,,22.25,40.75
491654,loudias,Loudias L.,pleiades,,22.25,40.75
491656,macedonia,Macedonia,pleiades,,21.75,41.25
491657,maidoi,Maidoi,pleiades,,22.75,41.75
491658,majdan,Majdan,pleiades,,21.75,41.25
491659,meckuevi,MeÄkuevi,pleiades,,22.25,41.75
491660,mekyberna,Mekyberna,pleiades,,23.25,40.25
491661,mellissurgin,Mellissurgin,pleiades,,23.25,40.75
491662,melnica,Melnica,pleiades,,21.75,41.25
491663,methone,Methone,pleiades,,22.75,40.25
491664,mieza,Mieza,pleiades,,22.25,40.75
491665,moryllos,Moryllos,pleiades,,22.75,40.75
491666,mrezicko,MreÅ¾iÄko,pleiades,,22.25,41.25
491667,mrzen,Mrzen,pleiades,,21.75,41.75
491668,muletarovo,Muletarovo,pleiades,,23.25,41.25
491669,mygdonia,Mygdonia,pleiades,,23.25,40.75
491671,negrevo,Negrevo,pleiades,,22.75,41.75
491672,neine,*Neine,pleiades,,23.25,41.75
491673,nikoklei,Nikoklei,pleiades,,23.25,40.75
491674,novidojran,Novi Dojran,pleiades,,22.75,41.25
491676,oblostos,*Oblostos,pleiades,,22.25,40.25
491677,olympus,Olympus M.,pleiades,,22.25,40.25
491678,olynthos,Olynthos,pleiades,,23.25,40.25
491680,paionia,Paionia,pleiades,,21.75,41.75
491681,palatianon,Palatianon,pleiades,,22.75,41.25
491682,pallene,Pallene,pleiades,,23.25,40.25
491682,phlegra,Phlegra,pleiades,,23.25,40.25
491683,paroikopolis,Paroikopolis,pleiades,,23.25,41.75
491683,parthikopolis,Parthikopolis,pleiades,,23.25,41.75
491684,parorbelia,Parorbelia,pleiades,,22.75,41.25
491686,pehcevo,PehÄevo,pleiades,,22.75,41.75
491687,pella,Pella,pleiades,,22.75,40.75
491687,diokletianoupolis,Diokletianoupolis,pleiades,,22.75,40.75
491688,pella,Pella,pleiades,,,
491689,perraibia,Perraibia,pleiades,,21.75,40.25
491690,pesternica,PeÅ¡ternica,pleiades,,22.25,41.75
491691,petra,Petra,pleiades,,22.25,40.25
491692,petralinci,Petralinci,pleiades,,22.75,41.25
491693,petrovo,Petrovo,pleiades,,22.25,41.25
491694,phakos,Phakos,pleiades,,22.75,40.75
491696,pieria,Pieria,pleiades,,22.25,40.75
491697,pimpleia,Pimpleia,pleiades,,22.25,40.25
491698,piperica,Piperica,pleiades,,23.25,41.25
491699,pirava,Pirava,pleiades,,22.75,41.25
491700,pleume,Pleume,pleiades,,23.25,40.25
491701,poteidaia,Poteidaia,pleiades,,23.25,40.25
491701,kassandreia,Kassandreia,pleiades,,23.25,40.25
491702,prdejci,Prdejci,pleiades,,22.25,41.25
491703,pydna,Pydna,pleiades,,22.75,40.25
491704,pydna,Pydna,pleiades,,22.75,40.25
491704,kitron,Kitron,pleiades,,22.75,40.25
491705,pythion,Pythion,pleiades,,22.25,40.25
491707,rabrovo,Rabrovo,pleiades,,22.75,41.25
491708,rakle,Rakle,pleiades,,21.75,41.25
491709,razlog,Razlog,pleiades,,23.25,41.75
491710,razlovci,Razlovci,pleiades,,22.75,41.75
491711,resava,Resava,pleiades,,21.75,41.25
491712,rhaikelos,Rhaikelos,pleiades,,22.75,40.25
491713,rozden,RoÅ¾den,pleiades,,21.75,41.25
491715,sane,Sane,pleiades,,23.25,40.25
491716,scurio,Scurio,pleiades,,,
491717,sindos,Sindos,pleiades,,22.75,40.75
491718,sinos,Sinos,pleiades,,23.25,40.25
491719,sintia,Sintia,pleiades,,23.25,41.25
491720,sintike,Sintike,pleiades,,23.25,41.75
491721,skacinci,SkaÄinci,pleiades,,21.75,41.75
491722,skotoussa,Skotoussa,pleiades,,23.25,41.25
491723,skydra,Skydra,pleiades,,22.25,40.75
491724,smojmirovo,Smojmirovo,pleiades,,22.75,41.75
491725,sofilari,Sofilari,pleiades,,22.25,41.75
491726,solenas,Solenas,pleiades,,23.25,40.25
491727,sopur,Å opur,pleiades,,22.25,41.75
491728,spancevo,SpanÄevo,pleiades,,22.25,41.75
491729,spartolos,Spartolos,pleiades,,23.25,40.25
491730,stenas,Stenas,pleiades,,22.25,41.25
491731,stobi,Stobi,pleiades,,21.75,41.75
491732,strepsa,Strepsa,pleiades,,23.25,40.25
491734,susica,SuÅ¡ica,pleiades,,22.75,41.25
491735,sys,Sys fl.,pleiades,,22.75,40.25
491737,tauriana,Tauriana,pleiades,,22.75,41.25
491738,teranci,Teranci,pleiades,,22.25,41.75
491739,thermaicussinus,Thermaicus Sinus,pleiades,,22.75,40.25
491740,therme,Therme,pleiades,,22.75,40.75
491741,thessalonica,Thessalonica,pleiades,,22.75,40.75
491742,tiberia,Tiberia,pleiades,,22.75,41.25
491743,tinde,Tinde,pleiades,,23.25,40.25
491744,titarion,Titarion M.,pleiades,,22.25,40.25
491746,trstenik,Trstenik,pleiades,,21.75,41.75
491749,vinica,Vinica,pleiades,,22.25,41.75
491750,vitoliste,VitoliÅ¡te,pleiades,,21.75,41.25
491751,vodoca,VodoÄa,pleiades,,22.75,41.25
491752,vojsanci,VojÅ¡anci,pleiades,,22.25,41.75
491753,volustana,Volustana,pleiades,,22.25,40.25
491754,vranja,Vranja,pleiades,,23.25,41.25
491756,zeusolympios,"Zeus Olympios, T.",pleiades,,22.25,40.25
494527,abydon,Abydon,pleiades,,,
494527,amydon,Amydon,pleiades,,,
494528,agassai,Agassai,pleiades,,,
494528,akesai,Akesai,pleiades,,,
494529,aiginion,Aiginion,pleiades,,,
494530,airai,Airai,pleiades,,,
494531,akesamenai,Akesamenai,pleiades,,,
494532,almana,Almana,pleiades,,,
494533,alponos,Alponos,pleiades,,,
494534,altos,Altos,pleiades,,,
494535,ammites,Ammites,pleiades,,,
494536,andria,Andria,pleiades,,,
494537,apsalos,Apsalos,pleiades,,,
494538,askordos,Askordos,pleiades,,,
494539,aspis,Aspis,pleiades,,,
494541,bada,Bada,pleiades,,,
494542,bairos,Bairos,pleiades,,,
494543,baition,Baition,pleiades,,,
494544,balla,Balla,pleiades,,,
494545,baloion,Baloion,pleiades,,,
494546,bertiskon,Bertiskon M.,pleiades,,,
494547,beue,Beue,pleiades,,,
494548,bolbe,Bolbe,pleiades,,,
494549,braisoi,Braisoi,pleiades,,,
494550,brousis,Brousis,pleiades,,,
494551,bullidum,Bullidum,pleiades,,,
494552,bymazos,Bymazos,pleiades,,,
494554,chedrolioi,Chedrolioi,pleiades,,,
494556,dindryme,Dindryme,pleiades,,,
494558,eleutheriskos,Eleutheriskos,pleiades,,,
494559,emporion,Emporion,pleiades,,,
494561,galadrai,Galadrai,pleiades,,,
494562,gareskos,Gareskos,pleiades,,,
494563,graia,Graia,pleiades,,,
494563,greia,Greia,pleiades,,,
494564,grastillos,Grastillos,pleiades,,,
494566,haisa,Haisa,pleiades,,,
494567,harmonia,Harmonia,pleiades,,,
494568,hatera,Hatera,pleiades,,,
494569,horma,Horma,pleiades,,,
494571,ilion,Ilion,pleiades,,,
494572,ioron,Ioron,pleiades,,,
494574,kallipolis,Kallipolis,pleiades,,,
494575,kallipolitai,Kallipolitai,pleiades,,,
494576,kalliterai,Kalliterai,pleiades,,,
494577,kamakai,Kamakai,pleiades,,,
494578,kampsa,Kampsa,pleiades,,,
494578,kapsa,Kapsa,pleiades,,,
494578,skapsa,Skapsa,pleiades,,,
494579,karrabia,Karrabia,pleiades,,,
494580,kelenidin,Kelenidin,pleiades,,,
494581,kisseitai,Kisseitai,pleiades,,,
494582,kissynioi,Kissynioi,pleiades,,,
494583,kition,Kition,pleiades,,,
494584,kombreia,Kombreia,pleiades,,,
494586,lingos,Lingos,pleiades,,,
494587,lipaxos,Lipaxos,pleiades,,,
494589,mandarai,Mandarai,pleiades,,,
494590,manita,Manita,pleiades,,,
494591,misetos,Misetos,pleiades,,,
494592,mitys,Mitys,pleiades,,,
494594,olobagra,Olobagra,pleiades,,,
494595,olyka,Olyka,pleiades,,,
494596,olbelos,Olbelos,pleiades,,,
494597,ordaia,Ordaia,pleiades,,,
494598,orthopolis,Orthopolis,pleiades,,,
494599,osbaioi,Osbaioi,pleiades,,,
494600,ossa,Ossa,pleiades,,,
494601,ouallai,Ouallai,pleiades,,,
494601,vallaei,Vallaei,pleiades,,,
494603,pamphylia,Pamphylia,pleiades,,,
494604,paraipioi,Paraipioi,pleiades,,,
494605,paroreia,Paroreia,pleiades,,,
494606,perdyla,Perdyla,pleiades,,,
494607,petariskos,Petariskos,pleiades,,,
494608,phegetioi,Phegetioi,pleiades,,,
494609,philippoupolis,Philippoupolis,pleiades,,,
494610,phylakai,Phylakai,pleiades,,,
494611,physkelle,Physkelle,pleiades,,,
494612,physkai,Physkai,pleiades,,,
494613,pieris,Pieris,pleiades,,,
494614,prasstilos,Prasstilos,pleiades,,,
494614,prassilos,Prassilos,pleiades,,,
494614,praxilos,Praxilos,pleiades,,,
494616,rhamioi,Rhamioi,pleiades,,,
494618,sakos,Sakos,pleiades,,,
494620,skybros,Skybros,pleiades,,,
494621,smilla,Smilla,pleiades,,,
494621,smila,Smila,pleiades,,,
494622,strobos,Strobos,pleiades,,,
494624,terpyllos,Terpyllos,pleiades,,,
494625,tiberioi,Tiberioi,pleiades,,,
494626,tirsai,Tirsai,pleiades,,,
494627,tranupara,Tranupara,pleiades,,,
494628,trapezous,Trapezous,pleiades,,,
494629,tripoai,Tripoai,pleiades,,,
494630,tristolos,Tristolos,pleiades,,,
494631,tritonos,Tritonos,pleiades,,,
494632,tyrissa,Tyrissa,pleiades,,,
494636,xauros,Xauros,pleiades,,,
494637,xylopolis,Xylopolis,pleiades,,,
494639,zapara,Zapara,pleiades,,,
494640,zeugma,Zeugma,pleiades,,,
501322,abarnis,Abarnis,pleiades,,26.75,40.25
501323,abdera,Abdera,pleiades,,24.75,40.75
501324,ablanicarodopi,Ablanica Rodopi,pleiades,,23.75,41.75
501325,abydos,Abydos,pleiades,,26.25,40.25
501326,adduodecimum,Ad Duodecimum,pleiades,,24.25,41.25
501327,aeolium,Aeolium Pr.,pleiades,,26.25,40.25
501328,agathanasios,Ag. Athanasios,pleiades,,24.25,41.25
501329,agkhristophoros,Ag. Khristophoros,pleiades,,23.75,41.25
501330,agpneuma,Ag. Pneuma,pleiades,,23.75,41.25
501331,agvassilis,Ag. Vassilis,pleiades,,24.75,40.75
501332,agora,Agora,pleiades,,26.75,40.75
501334,aianteion,Aianteion,pleiades,,26.25,39.75
501335,aige,Aige,pleiades,,23.75,39.75
501336,aigospotamos,Aigospotamos,pleiades,,26.75,40.25
501337,ainos,Ainos,pleiades,,26.25,40.75
501338,ainyra,Ainyra,pleiades,,24.75,40.75
501339,akanthos,Akanthos,pleiades,,23.75,40.25
501340,akhladokhorion,Akhladokhorion,pleiades,,23.75,41.25
501341,akontisma,Akontisma,pleiades,,24.75,40.75
501342,akrathos,Akrathos Pr.,pleiades,,24.25,40.25
501343,akrothooi,Akrothooi,pleiades,,24.25,40.25
501345,alopekonnesos,Alopekonnesos,pleiades,,26.25,40.25
501346,alyke,Alyke,pleiades,,24.75,40.75
501347,amphipolis,Amphipolis,pleiades,,23.75,40.75
501348,anastasioupolis,Anastasioupolis,pleiades,,25.25,41.25
501349,angelvojvoda,Angel vojvoda,pleiades,,25.25,41.75
501350,angites,Angites fl.,pleiades,,23.75,40.75
501351,antisara,Antisara,pleiades,,24.25,40.75
501352,aphrodisias,Aphrodisias,pleiades,,26.75,40.75
501352,colflaviopolis,Col. Flaviopolis,pleiades,,26.75,40.75
501355,apollonia,Apollonia,pleiades,,24.25,40.75
501356,apsinthis,Apsinthis,pleiades,,26.25,40.75
501357,arethousa,Arethousa,pleiades,,23.75,40.75
501358,argilos,Argilos,pleiades,,23.75,40.75
501359,arisbe,Arisbe,pleiades,,26.75,40.25
501360,armira,Armira,pleiades,,26.25,41.25
501361,arnai,Arnai,pleiades,,23.75,40.25
501361,turriscalarnea,Turris Calarnea,pleiades,,23.75,40.25
501362,arriana,Arriana,pleiades,,25.75,41.25
501363,assera,Assera?,pleiades,,23.75,40.25
501363,assa,Assa?,pleiades,,23.75,40.25
501364,astyra,Astyra,pleiades,,26.75,40.25
501365,athos,Athos,pleiades,,24.25,40.25
501365,akte,Akte,pleiades,,24.25,40.25
501366,athos,Athos M.,pleiades,,24.25,40.25
501368,aulon,Aulon,pleiades,,24.25,40.75
501371,batak,Batak,pleiades,,24.25,41.75
501372,bebrykia,Bebrykia,pleiades,,26.75,40.25
501373,bennoi,Bennoi,pleiades,,26.25,41.25
501374,berge,Berge,pleiades,,23.75,40.75
501375,bergepolis,Bergepolis,pleiades,,25.25,41.25
501377,bistones,Bistones,pleiades,,24.75,41.25
501378,bistonis,Bistonis L.,pleiades,,25.25,41.25
501380,bormiskos,Bormiskos,pleiades,,23.75,40.75
501381,bourdepa,Bourdepa,pleiades,,26.25,41.75
501382,briantike,Briantike,pleiades,,25.25,40.75
501384,castraiarba,Castra Iarba,pleiades,,26.25,41.75
501386,chersonesus,Chersonesus,pleiades,,26.25,40.25
501387,ciropolis,Ciropolis,pleiades,,23.75,41.75
501388,colla,Colla,pleiades,,26.25,40.75
501392,daphnoudion,Daphnoudion,pleiades,,23.75,41.25
501393,dardanos,Dardanos,pleiades,,26.25,40.25
501394,daton,Daton,pleiades,,23.75,40.75
501395,debren,Debren,pleiades,,23.75,41.75
501396,demetrion,Demetrion,pleiades,,25.25,40.25
501397,deris,Deris,pleiades,,26.75,40.75
501398,derris,Derris Pr.,pleiades,,23.75,39.75
501399,dikaia,Dikaia,pleiades,,25.25,40.75
501400,dion,Dion,pleiades,,24.25,40.25
501401,domeros,Domeros,pleiades,,23.75,40.75
501402,doriskos,Doriskos,pleiades,,26.25,40.75
501403,drabeskos,Drabeskos,pleiades,,23.75,40.75
501404,drabos,Drabos,pleiades,,26.25,40.25
501405,drosike,Drosike?,pleiades,,23.75,41.25
501406,drys,Drys,pleiades,,25.75,40.75
501407,dymae,*Dymae,pleiades,,26.25,40.75
501409,edones,Edones,pleiades,,23.75,40.75
501410,eion,Eion,pleiades,,23.75,40.75
501411,elaious,Elaious,pleiades,,26.25,40.25
501412,enneahodoi,Ennea Hodoi,pleiades,,23.75,40.75
501414,euporia,Euporia,pleiades,,23.75,41.25
501417,fonsco,Fons Co...,pleiades,,24.25,40.75
501417,fonsco,Fons Co,pleiades,,24.25,40.75
501418,fotinovo,Fotinovo,pleiades,,25.25,41.25
501420,gajtaninovo,Gajtaninovo,pleiades,,23.75,41.25
501421,galepsos,Galepsos,pleiades,,23.75,40.75
501422,galepsos,Galepsos,pleiades,,23.75,40.25
501423,gazoros,Gazoros,pleiades,,23.75,41.25
501424,gospodinci,Gospodinci,pleiades,,23.75,41.75
501427,hadrianopolis,Hadrianopolis,pleiades,,24.25,41.25
501428,hadrianoupolis,Hadrianoupolis,pleiades,,26.75,41.75
501429,harmanli,Harmanli,pleiades,,25.75,41.75
501430,harpessos,Harpessos fl.,pleiades,,26.25,41.75
501431,haskovobani,Haskovo bani,pleiades,,25.25,41.75
501432,hebros,Hebros fl.,pleiades,,26.25,41.75
501433,helleniko,Helleniko,pleiades,,24.75,40.75
501434,hellespontus,Hellespontus,pleiades,,26.75,40.25
501436,ide,Ide,pleiades,,26.75,40.75
501437,ilissos,Ilissos? fl.,pleiades,,25.75,40.25
501438,imbros,Imbros,pleiades,,25.75,40.25
501439,imbros,Imbros Ins.,pleiades,,25.75,40.25
501440,ismaris,Ismaris L.,pleiades,,25.25,40.75
501441,ivajlovgrad,Ivajlovgrad,pleiades,,26.25,41.75
501445,kainike,Kainike,pleiades,,26.75,40.75
501446,kalambaki,Kalambaki,pleiades,,24.25,41.25
501447,kalami,Kalami,pleiades,,24.75,40.75
501449,kalirachi,Kalirachi,pleiades,,24.75,40.75
501450,kallipoulis,Kallipoulis,pleiades,,26.75,40.25
501450,kallipolis,Kallipolis,pleiades,,26.75,40.25
501451,kalpapouritai,Kalpapouritai,pleiades,,24.25,40.75
501452,kalyva,Kalyva,pleiades,,24.75,41.25
501453,kanastraion,Kanastraion Pr.,pleiades,,23.75,39.75
501455,kapros,Kapros,pleiades,,23.75,40.75
501456,kapros,Kapros Ins.,pleiades,,23.75,40.75
501457,karamanci,Karamanci,pleiades,,25.25,41.75
501458,kardia,Kardia,pleiades,,26.75,40.75
501458,lysimacheia,Lysimacheia,pleiades,,26.75,40.75
501459,kardzali,KÄƒrdÅ¾ali,pleiades,,25.25,41.75
501461,katokhortokopi,Kato Khortokopi,pleiades,,24.25,40.75
501463,kephalos,Kephalos Pr.,pleiades,,26.25,40.25
501464,kepia,Kepia,pleiades,,24.25,40.75
501465,kerdylion,Kerdylion,pleiades,,23.75,40.75
501466,kharitomeni,Kharitomeni,pleiades,,23.75,41.25
501467,khoristi,Khoristi,pleiades,,24.25,41.25
501468,kikones,Kikones,pleiades,,25.75,40.75
501469,kleonai,Kleonai,pleiades,,24.25,40.25
501470,kobrys,Kobrys,pleiades,,26.75,40.75
501471,koila,Koila,pleiades,,26.25,40.25
501472,koilaletai,Koilaletai,pleiades,,26.25,41.75
501473,koinyra,Koinyra,pleiades,,24.75,40.75
501474,kolonai,Kolonai,pleiades,,26.75,40.25
501475,komotene,Komotene,pleiades,,25.25,41.25
501476,kophos,Kophos,pleiades,,23.75,39.75
501477,korpilike,Korpilike,pleiades,,25.75,41.25
501478,kossinites,Kossinites? fl.,pleiades,,24.75,41.25
501479,koukos,Koukos,pleiades,,24.75,40.75
501480,kovacevica,KovaÄevica,pleiades,,23.75,41.75
501481,kremaste,Kremaste,pleiades,,26.75,40.25
501482,krenides,Krenides,pleiades,,24.25,41.25
501482,philippi,Philippi,pleiades,,24.25,41.25
501482,colaugustaiuliaphilippensis,Col. Augusta Iulia Philippensis,pleiades,,24.25,41.25
501483,kressa,Kressa,pleiades,,26.75,40.25
501484,krinida,Krinida,pleiades,,23.75,41.25
501485,krithote,Krithote,pleiades,,26.75,40.25
501486,koutson,Koutson,pleiades,,24.75,41.25
501487,kynossema,Kynossema? Pr.,pleiades,,26.25,40.25
501488,kypasis,Kypasis,pleiades,,26.75,40.75
501489,kypsela,Kypsela,pleiades,,26.25,40.75
501490,kyria,Kyria,pleiades,,24.25,41.25
501492,laki,LÃ¢ki,pleiades,,23.75,41.25
501495,leomonu,Leo Monu.,pleiades,,23.75,40.75
501496,limenaria,Limenaria,pleiades,,24.75,40.75
501497,limnai,Limnai,pleiades,,26.25,40.25
501498,linos,Linos,pleiades,,25.25,41.25
501499,loutraeleutheron,Loutra Eleutheron,pleiades,,24.25,40.75
501503,madytos,Madytos,pleiades,,26.25,40.25
501504,makario,Makario,pleiades,,24.75,41.25
501506,maries,Maries,pleiades,,24.75,40.75
501507,maroneia,Maroneia,pleiades,,25.75,40.75
501509,mastousia,Mastousia Pr.,pleiades,,26.25,40.25
501509,mastusia,Mastusia Pr.,pleiades,,26.25,40.25
501510,megaloitheoi,"Megaloi Theoi, T.",pleiades,,25.75,40.25
501511,megaloitheoi,"Megaloi Theoi, T.",pleiades,,,
501513,melaskolpos,Melas Kolpos,pleiades,,26.75,40.75
501514,melas,Melas? fl.,pleiades,,26.75,40.75
501515,mende,Mende,pleiades,,23.25,39.75
501516,mesambria,Mesambria,pleiades,,25.75,40.75
501517,mezek,Mezek,pleiades,,26.25,41.75
501518,methone,Methone,pleiades,,24.25,40.75
501519,mikrosouli,Mikro Souli,pleiades,,23.75,40.75
501520,myrkinos,Myrkinos,pleiades,,23.75,40.75
501522,neapolis,Neapolis,pleiades,,23.75,40.25
501523,neapolis,Neapolis,pleiades,,24.25,40.75
501524,nestos,Nestos fl.,pleiades,,23.75,41.75
501525,nicopolisadnestum,Nicopolis ad Nestum,pleiades,,23.75,41.75
501525,ulpianicopolis,Ulpia Nicopolis,pleiades,,23.75,41.75
501526,nike,Nike,pleiades,,26.75,41.75
501527,nikesiane,Nikesiane,pleiades,,24.25,40.75
501529,novoljaski,Novo Ljaski,pleiades,,23.75,41.75
501530,nymphaion,Nymphaion Pr.,pleiades,,24.25,40.25
501532,odomantes,Odomantes,pleiades,,23.75,41.25
501533,oisyme,Oisyme,pleiades,,24.25,40.75
501534,oldenoi,Oldenoi,pleiades,,23.75,41.25
501535,olophyxos,Olophyxos,pleiades,,24.25,40.25
501538,oraion,Oraion,pleiades,,24.75,41.25
501539,orbelos,Orbelos M.,pleiades,,23.75,41.25
501540,oreini,Oreini,pleiades,,23.75,41.25
501543,paion,Paion,pleiades,,26.75,40.75
501544,paisos,Paisos,pleiades,,26.75,40.25
501545,paisos,Paisos fl.,pleiades,,26.75,40.25
501546,paktye,Paktye,pleiades,,26.75,40.25
501547,palaiperkote,Palaiperkote,pleiades,,26.75,40.25
501548,paleokhori,Paleokhori,pleiades,,24.25,40.75
501550,panaghia,Panaghia,pleiades,,24.75,40.75
501551,pangaion,Pangaion M.,pleiades,,24.25,40.75
501552,panormos,Panormos,pleiades,,23.75,40.25
501553,parthenopolis,Parthenopolis,pleiades,,23.75,40.25
501554,pelevun,Pelevun,pleiades,,26.25,41.75
501555,pennana,Pennana,pleiades,,23.75,40.75
501556,perkote,Perkote,pleiades,,26.75,40.25
501557,perperakion,Perperakion,pleiades,,25.25,41.75
501558,petrovo,Petrovo,pleiades,,23.75,41.25
501559,phagres,Phagres,pleiades,,23.75,40.75
501560,phanari,Phanari,pleiades,,24.75,40.75
501561,phari,Phari,pleiades,,24.75,40.75
501562,philia,Philia,pleiades,,25.25,41.25
501564,philippoi,Philippoi,pleiades,,24.25,41.25
501566,pieres,Pieres,pleiades,,24.25,40.75
501567,piloros,Piloros,pleiades,,23.75,40.25
501569,pistyros,Pistyros?,pleiades,,24.75,40.75
501570,pityoussa,Pityoussa,pleiades,,26.75,40.25
501570,lampsacus,Lampsacus,pleiades,,26.75,40.25
501571,platania,Platania,pleiades,,24.25,41.25
501572,plotinoupolis,Plotinoupolis,pleiades,,26.25,41.25
501572,plotinopolis,Plotinopolis,pleiades,,26.25,41.25
501573,podokhori,Podokhori,pleiades,,24.25,40.75
501574,porsulae,*Porsulae,pleiades,,25.25,41.25
501574,maximianopolis,Maximianopolis,pleiades,,25.25,41.25
501575,poseidonion,Poseidonion Pr.,pleiades,,23.25,39.75
501577,praktios,Praktios? fl.,pleiades,,26.75,40.25
501578,prinossotiro,Prinos-Sotiro,pleiades,,24.75,40.75
501579,prasias,Prasias L.,pleiades,,23.75,40.75
501580,priaticuscampus,Priaticus Campus,pleiades,,25.25,41.25
501582,prossotsani,Prossotsani,pleiades,,23.75,41.25
501584,purdae,*Purdae,pleiades,,24.75,40.75
501585,pyrgoi,Pyrgoi,pleiades,,24.25,41.25
501586,pyrgos,Pyrgos,pleiades,,24.75,40.75
501590,rhodios,Rhodios fl.,pleiades,,26.25,40.25
501591,rhodolivos,Rhodolivos,pleiades,,23.75,40.75
501592,rhodope,Rhodope M.,pleiades,,24.25,41.75
501595,sale,Sale,pleiades,,25.75,40.75
501596,samothrace,Samothrace,pleiades,,25.75,40.75
501597,samothrace,Samothrace Ins.,pleiades,,25.75,40.25
501599,sane,Sane,pleiades,,23.75,40.25
501599,ouranopolis,Ouranopolis,pleiades,,23.75,40.25
501600,saos,Saos M.,pleiades,,25.75,40.25
501601,sapaike,Sapaike,pleiades,,24.75,41.25
501602,sarpedon,Sarpedon Pr.,pleiades,,26.25,40.75
501603,sarte,Sarte,pleiades,,23.75,40.25
501604,selleis,Selleis fl.,pleiades,,26.75,40.25
501605,sermylia,Sermylia,pleiades,,23.75,40.25
501606,serreion,Serreion Pr.,pleiades,,25.75,40.75
501607,serreion,Serreion,pleiades,,25.75,40.75
501607,zonaion,Zonaion M.,pleiades,,25.75,40.75
501608,sestias,Sestias Pr.,pleiades,,26.25,40.25
501609,sestos,Sestos,pleiades,,26.25,40.25
501612,singitikoskolpos,Singitikos Kolpos,pleiades,,23.75,40.25
501613,singos,Singos,pleiades,,23.75,40.25
501614,siriopaiones,Siriopaiones,pleiades,,23.75,41.25
501616,sirra,Sirra,pleiades,,23.75,41.25
501617,sithones,Sithones,pleiades,,26.75,41.75
501618,sithonia,Sithonia,pleiades,,23.75,40.25
501619,skabla,*Skabla,pleiades,,23.75,40.25
501620,skione,Skione,pleiades,,23.75,39.75
501621,skopia,Skopia,pleiades,,23.75,41.25
501624,spahievo,Spahievo,pleiades,,25.25,41.75
501625,stageira,Stageira,pleiades,,23.75,40.75
501626,stintrypiti,Stin Trypiti,pleiades,,24.75,40.75
501627,stolos,Stolos,pleiades,,23.75,40.25
501628,stryme,Stryme?,pleiades,,25.25,40.75
501629,strymon,Strymon fl.,pleiades,,23.25,41.25
